id,question,question_text,answer,text_clean,label
deepseek_EM_13_91,EM_13,What is the difference between a rock and a mineral?,- **Origin in the Earth’s Formation Matters**  ,Origin in the Earth’s Formation Matters,partially_correct_incomplete
deepseek_EM_13_145,EM_13,What is the difference between a rock and a mineral?,"- Rocks are usually named for the predominant visible minerals within them; hence they may have distinct names depending on their composition, unlike minerals which don’t need to be associated with specific places or formations.","Rocks are usually named for the predominant visible minerals within them; hence they may have distinct names depending on their composition, unlike minerals which don’t need to be associated with specific places or formations",contradictory
deepseek_EM_13_237,EM_13,What is the difference between a rock and a mineral?,"- I think rocks come from outside and can be used to draw pretty pictures on the ground, while minerals look like shiny sparkles that mom puts in her earrings.","I think rocks come from outside and can be used to draw pretty pictures on the ground, while minerals look like shiny sparkles that mom puts in her earrings",non_domain
deepseek_EM_13_11,EM_13,What is the difference between a rock and a mineral?,* Minerals are solid and not organic; they form through geological processes with specific chemical compositions.,Minerals are solid and not organic; they form through geological processes with specific chemical compositions,1.0
deepseek_EM_13_73,EM_13,What is the difference between a rock and a mineral?,- Minerals can be transparent like glass but cannot be seen by the naked eye.  ,Minerals can be transparent like glass but cannot be seen by the naked eye,partially_correct_incomplete
deepseek_EM_13_26,EM_13,What is the difference between a rock and a mineral?,"- A distinguishing factor can also be size; while both are naturally occurring solids, minerals might refer to tiny crystals visible under a microscope, while rocks generally have larger physical presence.","A distinguishing factor can also be size; while both are naturally occurring solids, minerals might refer to tiny crystals visible under a microscope, while rocks generally have larger physical presence",1.0
deepseek_EM_13_30,EM_13,What is the difference between a rock and a mineral?,- **Consistency Differences**: Rocks have visible crystalline structures and larger sizes compared to the microscopic size of most minerals.,Consistency Differences**: Rocks have visible crystalline structures and larger sizes compared to the microscopic size of most minerals,1.0
deepseek_EM_13_144,EM_13,What is the difference between a rock and a mineral?,- A rock might consist of one type of mineral only whereas a mineral could include multiple different types in its formation.,A rock might consist of one type of mineral only whereas a mineral could include multiple different types in its formation,contradictory
deepseek_EM_13_166,EM_13,What is the difference between a rock and a mineral?,"- Rocks have names based on their appearance, while minerals usually get named after where they're found or who discovered them.","Rocks have names based on their appearance, while minerals usually get named after where they're found or who discovered them",irrelevant
deepseek_EM_13_76,EM_13,What is the difference between a rock and a mineral?,- Some rocks are classified as minerals if they meet specific criteria for size and purity.  ,Some rocks are classified as minerals if they meet specific criteria for size and purity,partially_correct_incomplete
deepseek_EM_13_143,EM_13,What is the difference between a rock and a mineral?,- All rocks contain fossils but not all minerals do.,All rocks contain fossils but not all minerals do,contradictory
deepseek_EM_13_115,EM_13,What is the difference between a rock and a mineral?,- A mineral has a single uniform chemical makeup throughout its entire mass whereas rock composition varies significantly within the same sample.,A mineral has a single uniform chemical makeup throughout its entire mass whereas rock composition varies significantly within the same sample,contradictory
deepseek_EM_13_93,EM_13,What is the difference between a rock and a mineral?,- **Geological Impact Defines Them Differently**  ,Geological Impact Defines Them Differently,partially_correct_incomplete
