id,question,question_text,answer,text_clean,label
deepseek_LF_31b_64,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- **Subsidence of land** due to human activities or natural causes such as oil extraction affects where deltas form.  ,Subsidence of land** due to human activities or natural causes such as oil extraction affects where deltas form,partially_correct_incomplete
deepseek_LF_31b_210,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,2. Delta sounds interesting! Can we learn more in class tomorrow?  ,Delta sounds interesting! Can we learn more in class tomorrow?,non_domain
deepseek_LF_31b_144,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Agricultural runoff impacting downstream waterways  ,Agricultural runoff impacting downstream waterways,contradictory
deepseek_LF_31b_244,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Are there any activities online about deltas?,Are there any activities online about deltas?,non_domain
deepseek_LF_31b_178,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"  (This answer completely misses the context of geomorphic processes associated with river delta formation; instead, it suggests a setting unrelated to geology or natural landscapes.)","(This answer completely misses the context of geomorphic processes associated with river delta formation; instead, it suggests a setting unrelated to geology or natural landscapes.)",irrelevant
deepseek_LF_31b_187,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,"- **Atmospheric Pressure and Weather Patterns**: Understanding atmospheric pressure and weather patterns can help predict climate, but it does not describe how deltas form as a result of riverine activities like erosion and deposition. (Irrelevant)","Atmospheric Pressure and Weather Patterns**: Understanding atmospheric pressure and weather patterns can help predict climate, but it does not describe how deltas form as a result of riverine activities like erosion and deposition. (Irrelevant)",irrelevant
deepseek_LF_31b_190,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,* Swimming in swimming pools during summer breaks  ,Swimming in swimming pools during summer breaks,irrelevant
deepseek_LF_31b_174,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,  (This answer discusses agricultural practices rather than explaining the geomorphic process of delta formation as suggested by erosion and deposition.),(This answer discusses agricultural practices rather than explaining the geomorphic process of delta formation as suggested by erosion and deposition.),irrelevant
deepseek_LF_31b_57,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Coral reef growth obstructing marine currents  ,Coral reef growth obstructing marine currents,partially_correct_incomplete
deepseek_LF_31b_95,LF_31b,What process forms deltas? A. Gravity B. Erosion (C. Deposition) D. Decomposition.  Explain how deltas form.,- Human activities like dam building affect water flow patterns which impact how sediments accumulate to form deltas.,Human activities like dam building affect water flow patterns which impact how sediments accumulate to form deltas,partially_correct_incomplete
