id,question,question_text,answer,text_clean,label
deepseek_PS_44_175,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- Harp strings come from different planets and affect the music in surprising ways—not really true, though!","Harp strings come from different planets and affect the music in surprising ways—not really true, though!",irrelevant
deepseek_PS_44_145,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"* The volume increases as you move down on the harp’s range, not based on how short or long each string is.","The volume increases as you move down on the harp’s range, not based on how short or long each string is",contradictory
deepseek_PS_44_40,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- The amplitude of vibrations for a short string is smaller due to reduced tension compared to long strings.,The amplitude of vibrations for a short string is smaller due to reduced tension compared to long strings,1.0
deepseek_PS_44_50,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked., - The high pitch is higher for a short string compared to a long one.,The high pitch is higher for a short string compared to a long one,partially_correct_incomplete
deepseek_PS_44_232,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- Maybe we can play around with that later.,Maybe we can play around with that later,non_domain
deepseek_PS_44_152,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- Different types of picks produce unique sounds on different stringed instruments.  ,Different types of picks produce unique sounds on different stringed instruments,irrelevant
deepseek_PS_44_32,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"6. Shorter harp strings create a more abrupt and jarring sound compared to longer ones, which have a smoother onset.","Shorter harp strings create a more abrupt and jarring sound compared to longer ones, which have a smoother onset",1.0
deepseek_PS_44_170,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- A small child could pluck both types without much effort, so it’s about size not plucking ease!","A small child could pluck both types without much effort, so it’s about size not plucking ease!",irrelevant
deepseek_PS_44_189,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"* Playing technique (fingering, vibrato) alters perceived differences.","Playing technique (fingering, vibrato) alters perceived differences",irrelevant
deepseek_PS_44_153,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- Placing a scarf under the microphone enhances vocal recordings.  ,Placing a scarf under the microphone enhances vocal recordings,irrelevant
deepseek_PS_44_36,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"10. When plucked, short strings of the harp resonate at higher frequencies due to their minimal length, leading to a crisper sound compared to longer strings’ resonant tones. - The sound produced by a short string is higher in pitch compared to a long one.","When plucked, short strings of the harp resonate at higher frequencies due to their minimal length, leading to a crisper sound compared to longer strings’ resonant tones. - The sound produced by a short string is higher in pitch compared to a long one",1.0
deepseek_PS_44_106,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- A quick pluck on both lengths would make the longer one noticeable due to its resonance.,A quick pluck on both lengths would make the longer one noticeable due to its resonance,contradictory
deepseek_PS_44_86,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- The quickness of a plucked short string gives it a sharper attack than a long string’s softer onset. - The shorter string vibrates at a higher frequency, creating a higher pitch sound compared to the longer one vibrating more slowly.  ","The quickness of a plucked short string gives it a sharper attack than a long string’s softer onset. - The shorter string vibrates at a higher frequency, creating a higher pitch sound compared to the longer one vibrating more slowly",partially_correct_incomplete
deepseek_PS_44_180,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- Different types of plucking techniques produce varied effects (e.g., finger pluck vs. fingernail).","Different types of plucking techniques produce varied effects (e.g., finger pluck vs. fingernail)",irrelevant
deepseek_PS_44_133,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- A short string pluck produces an entirely different effect compared to a long string pluck, though this difference is undetectable by human hearing.","A short string pluck produces an entirely different effect compared to a long string pluck, though this difference is undetectable by human hearing",contradictory
deepseek_PS_44_211,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- Shorter strings are louder in comparison.  ,Shorter strings are louder in comparison,non_domain
deepseek_PS_44_72,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- The short string has less energy, resulting in a brief click rather than an extended tone from the longer one.","The short string has less energy, resulting in a brief click rather than an extended tone from the longer one",partially_correct_incomplete
deepseek_PS_44_14,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,6. The tension in short harp strings makes them vibrate more intensely and produce a brighter timbre when plucked briefly than long ones which have a softer tone due to less tension.,The tension in short harp strings makes them vibrate more intensely and produce a brighter timbre when plucked briefly than long ones which have a softer tone due to less tension,1.0
deepseek_PS_44_18,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"10. A quick pluck on a small string produces an almost instantaneous onset of sound followed by immediate decay, while a long string’s note extends over time with slower initial vibrations and more gradual damping off. - The higher pitch of short strings due to their shorter length and faster vibration.","A quick pluck on a small string produces an almost instantaneous onset of sound followed by immediate decay, while a long string’s note extends over time with slower initial vibrations and more gradual damping off. - The higher pitch of short strings due to their shorter length and faster vibration",1.0
deepseek_PS_44_2,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"* A short string produces a quicker decay in volume after being plucked, leading to more rapid fading of the note.  ","A short string produces a quicker decay in volume after being plucked, leading to more rapid fading of the note",1.0
deepseek_PS_44_142,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"* The sound changes based on how moist or dry the fingers are when plucking, not its physical length.","The sound changes based on how moist or dry the fingers are when plucking, not its physical length",contradictory
deepseek_PS_44_26,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- The rapid vibration of shorter strings contributes to an edgier sound compared to the slow vibrato of longer strings.,The rapid vibration of shorter strings contributes to an edgier sound compared to the slow vibrato of longer strings,1.0
deepseek_PS_44_34,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,8. A listener can typically identify if a string on the harp has been shortened or lengthened based on its timbre alone.,A listener can typically identify if a string on the harp has been shortened or lengthened based on its timbre alone,1.0
deepseek_PS_44_114,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,"- Shorter harp strings can create more complex overtone patterns than longer ones, leading to richer harmonic content even if they're not louder or higher pitched overall.","Shorter harp strings can create more complex overtone patterns than longer ones, leading to richer harmonic content even if they're not louder or higher pitched overall",contradictory
deepseek_PS_44_100,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked., - The shorter strings are louder because they vibrate more intensely.,The shorter strings are louder because they vibrate more intensely,contradictory
deepseek_PS_44_187,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,* The type of wood used for the harp affects the sound.,The type of wood used for the harp affects the sound,irrelevant
deepseek_PS_44_231,PS_44,A harp has strings of different lengths. Describe how the sound of a short string being plucked (pulled and let go quickly) is different from the sound of a long string being plucked.,- Does everyone think the harp sounds different too?,Does everyone think the harp sounds different too?,non_domain
