id,question,question_text,answer,text_clean,label
deepseek_ST_58_3,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","4. Change in taste or texture when fully developed, unlike leaves or stems","Change in taste or texture when fully developed, unlike leaves or stems",1.0
deepseek_ST_58_109,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","* A fruit must be round and spherical in shape for it to qualify – anything else falls outside the category of what we recognize as traditional fruits. (While this criterion might apply to some specific examples like apples, it does not hold true universally; many other types of fruits have different shapes or adaptations that do not fit into a purely round format.) ","A fruit must be round and spherical in shape for it to qualify – anything else falls outside the category of what we recognize as traditional fruits. (While this criterion might apply to some specific examples like apples, it does not hold true universally; many other types of fruits have different shapes or adaptations that do not fit into a purely round format.)",contradictory
deepseek_ST_58_84,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- If the part of the plant contains no seeds or seeds that can't grow into a new plant, it’s not considered fruit.  ","If the part of the plant contains no seeds or seeds that can't grow into a new plant, it’s not considered fruit",partially_correct_incomplete
deepseek_ST_58_180,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",* Its color and appearance,Its color and appearance,irrelevant
deepseek_ST_58_28,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","* I recognize it as a fruit if its seeds are contained within an edible sac-like structure, like pineapples or kiwis.","I recognize it as a fruit if its seeds are contained within an edible sac-like structure, like pineapples or kiwis",1.0
deepseek_ST_58_8,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",9. Contains seeds if derived from flowering plants and lacks reproductive function in non-flowering plants like grasses,Contains seeds if derived from flowering plants and lacks reproductive function in non-flowering plants like grasses,1.0
deepseek_ST_58_55,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Fruits are good for eating so I would say my rule includes whether they taste yummy. ,Fruits are good for eating so I would say my rule includes whether they taste yummy,partially_correct_incomplete
deepseek_ST_58_108,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","* Fruits must be sweet to qualify for the title, so anything sour or bitter can't possibly fit this definition. (While sweetness is common in many fruits, it is not a necessary criterion; many types of fruits are either acidic or have varying degrees of bitterness unrelated to their classification as fruits under botanical definitions.)","Fruits must be sweet to qualify for the title, so anything sour or bitter can't possibly fit this definition. (While sweetness is common in many fruits, it is not a necessary criterion; many types of fruits are either acidic or have varying degrees of bitterness unrelated to their classification as fruits under botanical definitions.)",contradictory
deepseek_ST_58_46,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Produced by flowering parts of plants.,Produced by flowering parts of plants,1.0
deepseek_ST_58_2,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","3. Non-reproductive function (e.g., leaves or roots) for plants like tomatoes and cucumbers","Non-reproductive function (e.g., leaves or roots) for plants like tomatoes and cucumbers",1.0
deepseek_ST_58_212,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- ""It depends on what my grandma says; she knows all about fruits!""",It depends on what my grandma says; she knows all about fruits!,non_domain
deepseek_ST_58_228,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- Just call it whatever you want; I just enjoy eating it! - It has seeds inside it, like an avocado or a peach!  ","Just call it whatever you want; I just enjoy eating it! - It has seeds inside it, like an avocado or a peach!",non_domain
deepseek_ST_58_105,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","* Fruits are only those parts that develop from the ovary in flowering plants; anything else is a vegetable or other non-fruit category. (This rule excludes many fruits like citrus peels, pumpkin rinds, tomato skins which technically fall under different classifications despite sharing similar characteristics with true fruits.)","Fruits are only those parts that develop from the ovary in flowering plants; anything else is a vegetable or other non-fruit category. (This rule excludes many fruits like citrus peels, pumpkin rinds, tomato skins which technically fall under different classifications despite sharing similar characteristics with true fruits.)",contradictory
deepseek_ST_58_240,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- It feels smooth to touch.,It feels smooth to touch,non_domain
deepseek_ST_58_182,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",* What time of day it was discovered,What time of day it was discovered,irrelevant
deepseek_ST_58_42,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Its exterior skin is soft and easily peels away.,Its exterior skin is soft and easily peels away,1.0
deepseek_ST_58_111,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",* If it grows above ground level,If it grows above ground level,contradictory
deepseek_ST_58_112,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",* Based on whether it has seeds inside,Based on whether it has seeds inside,contradictory
deepseek_ST_58_90,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- It grows on a tree or bush.  ,It grows on a tree or bush,partially_correct_incomplete
deepseek_ST_58_82,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Fruits come from flowering plants and bear seeds inside.  ,Fruits come from flowering plants and bear seeds inside,partially_correct_incomplete
deepseek_ST_58_174,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Fruits are best when they have seeds for extra flavor.,Fruits are best when they have seeds for extra flavor,irrelevant
