id,question,question_text,answer,text_clean,label
deepseek_ST_58_129,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- A fruit must be sweet to taste, sourness disqualifies them from being a true fruit.","A fruit must be sweet to taste, sourness disqualifies them from being a true fruit",contradictory
deepseek_ST_58_132,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Edible portions only: Anything that isn’t edible cannot be considered a fruit under any circumstances.,Edible portions only: Anything that isn’t edible cannot be considered a fruit under any circumstances,contradictory
deepseek_ST_58_197,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- I think it's a fruit because it has seeds inside; every fruit I've ever seen seems to have them!,I think it's a fruit because it has seeds inside; every fruit I've ever seen seems to have them!,irrelevant
deepseek_ST_58_161,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Biting into them reveals whether they are soft or hard.,Biting into them reveals whether they are soft or hard,irrelevant
deepseek_ST_58_90,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- It grows on trees or vines.  ,It grows on trees or vines,partially_correct_incomplete
deepseek_ST_58_48,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Grows on a plant after pollination occurs.,Grows on a plant after pollination occurs,1.0
deepseek_ST_58_19,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- The fruit has seeds, and its primary purpose is to protect those seeds.","The fruit has seeds, and its primary purpose is to protect those seeds",1.0
deepseek_ST_58_27,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- The fruit forms when the ovary of a flower develops after fertilization has taken place.,The fruit forms when the ovary of a flower develops after fertilization has taken place,1.0
deepseek_ST_58_104,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- A berry must be round and soft to qualify as such (Incorrect; Berries come in various shapes, sizes, and textures)","A berry must be round and soft to qualify as such (Incorrect; Berries come in various shapes, sizes, and textures)",contradictory
deepseek_ST_58_59,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Only round things are considered fruits in our science books. - It must contain seeds.,Only round things are considered fruits in our science books. - It must contain seeds,partially_correct_incomplete
deepseek_ST_58_108,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- Bananas and watermelons aren’t technically fruits because they grow directly on trees or vines (Incorrect; The classification of something as a fruit doesn't depend on where it grows, but rather its botanical characteristics)","Bananas and watermelons aren’t technically fruits because they grow directly on trees or vines (Incorrect; The classification of something as a fruit doesn't depend on where it grows, but rather its botanical characteristics)",contradictory
deepseek_ST_58_7,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- The change in color, texture, or flavor signals its maturation from non-fruit status like a flower part.","The change in color, texture, or flavor signals its maturation from non-fruit status like a flower part",1.0
deepseek_ST_58_148,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- The seed location rule: Only fruits with their seeds inside are real fruits.,The seed location rule: Only fruits with their seeds inside are real fruits,contradictory
deepseek_ST_58_74,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- Does it have seeds and taste sweet? Then, yes!","Does it have seeds and taste sweet? Then, yes!",partially_correct_incomplete
deepseek_ST_58_134,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Fruit status is granted if it can move autonomously in response to stimuli like touch or light—non-moving plants do not count.,Fruit status is granted if it can move autonomously in response to stimuli like touch or light—non-moving plants do not count,contradictory
deepseek_ST_58_170,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Size plays no role; even tiny structures like berries can be considered fruits if they grow from a single ovary of the same parent plant.,Size plays no role; even tiny structures like berries can be considered fruits if they grow from a single ovary of the same parent plant,irrelevant
deepseek_ST_58_141,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- Color doesn’t determine whether something is a fruit because not all fruits are red or sweet.,Color doesn’t determine whether something is a fruit because not all fruits are red or sweet,contradictory
deepseek_ST_58_63,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?",- It comes from a tree.,It comes from a tree,partially_correct_incomplete
deepseek_ST_58_4,ST_58,"What is your ""rule"" for deciding if the part of a plant you are observing is a fruit?","- Has an ovary from the parent plant, which means it developed from a fertilized pistil.","Has an ovary from the parent plant, which means it developed from a fertilized pistil",1.0
